가격,연식(년),주행거리(km),배기량(cc),압류_저당,통풍시트(1열/2열),전동식 트렁크,스마트 크루즈 컨트롤,가죽 시트,전방 주차거리 경고,열선시트(1열/2열),후측방 경보 시스템,내비게이션,선루프,후방 모니터,옵션_갯수,차종_EV,차종_RV,차종_SUV,차종_경차,차종_대형,차종_대형차,차종_소형,차종_소형차,차종_스포츠카,차종_승용,차종_승합,차종_승합차,차종_준중형,차종_준중형차,차종_중형,차종_중형차,차종_화물차,연료_LPG,연료_가솔린,연료_기타,연료_디젤,연료_전기,연료_하이브리드,변속기_CVT,변속기_기타,변속기_오토,색상_중분류_갈색,색상_중분류_검정색,색상_중분류_기타,색상_중분류_노랑,색상_중분류_빨강,색상_중분류_초록,색상_중분류_파랑,색상_중분류_회색,색상_중분류_흰색
26800000,2020,61152,2497,0,0,1,1,1,1,1,1,1,0,1,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
32500000,2020,25783,3342,0,0,1,1,1,1,1,1,1,0,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
26300000,2020,73854,3342,0,0,1,0,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
29900000,2022,76724,3342,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
28500000,2021,70741,2497,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
25500000,2021,52284,2497,0,0,0,0,1,1,1,0,1,0,1,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
28500000,2020,71528,2497,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
28800000,2021,86022,2497,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
30900000,2021,36566,2497,0,0,1,1,1,1,1,1,1,0,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
27200000,2020,50877,2497,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
28800000,2021,62745,3342,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
25900000,2021,66168,2497,0,0,1,0,1,1,1,0,1,0,1,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
29000000,2020,47519,2497,0,0,1,1,1,1,1,1,1,1,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
29500000,2020,86574,2497,0,0,1,1,1,1,1,1,1,1,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
24800000,2020,96122,2497,0,0,1,0,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
27500000,2020,75508,2497,0,0,1,1,1,1,1,1,1,0,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
24300000,2020,64957,2497,0,0,0,0,1,1,1,0,1,0,1,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
27700000,2020,33579,2497,0,0,1,1,1,1,1,1,1,0,1,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
33800000,2021,43748,3342,0,0,1,1,1,1,1,1,1,1,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
26900000,2020,86316,2497,0,0,1,0,1,1,1,1,1,0,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
32700000,2021,63413,2497,0,0,1,1,1,1,1,1,1,1,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
26800000,2020,58102,2497,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
29900000,2020,63976,2497,0,0,1,1,1,1,1,1,1,0,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
35900000,2021,33064,2497,0,0,1,1,1,1,1,1,1,0,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
27500000,2021,91440,2497,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
27900000,2021,86168,3342,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
29200000,2021,83752,3342,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
23700000,2021,81363,2497,0,0,1,0,1,1,1,0,1,0,1,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
28800000,2021,63951,3342,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
29900000,2020,35869,3342,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
29500000,2021,61829,2497,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
31000000,2021,50942,3342,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
31300000,2020,46733,3342,0,0,1,1,1,1,1,1,1,1,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
28200000,2020,82508,2497,0,0,1,1,1,1,1,1,1,0,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
29900000,2020,61831,2497,0,0,1,1,1,1,1,1,1,0,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
28000000,2020,82685,2497,0,0,1,1,1,1,1,1,1,0,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
25200000,2020,58131,2497,0,0,1,0,1,1,1,0,1,0,1,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
29100000,2020,70531,2497,0,0,1,1,1,1,1,1,1,0,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
27900000,2022,95010,3342,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
30500000,2020,60780,2497,0,0,1,1,1,1,1,1,1,1,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
24800000,2020,58351,2497,0,0,0,0,1,1,1,0,1,0,1,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
27900000,2021,52133,2497,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
32200000,2021,29084,3342,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
29700000,2020,74129,2497,0,0,1,1,1,1,1,1,1,0,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
24600000,2020,62765,2497,0,0,1,0,1,1,1,0,1,0,1,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
28000000,2020,46834,2497,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
29900000,2021,56445,2497,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
27600000,2021,54512,2497,0,0,1,1,1,1,1,1,1,0,1,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
29900000,2021,62333,3342,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
31500000,2022,22996,2497,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
